SenderAppUserId,RecipientAppUserId,Status
7520,16777,0
4413,46908,0
66586,66703,0
54648,95399,1
16024,89218,1
22588,39212,1
8500,10578,1
16360,43409,0
38469,59250,1
49320,57272,1
47020,50452,0
76854,86805,0
47212,97375,0
33755,68163,1
48443,53906,0
1558,90227,0
69733,93344,0
2680,26322,0
14585,66546,1
42984,60359,1
14167,58366,1
2103,93699,1
51295,58512,1
95632,97429,0
1131,65873,0
31253,55046,1
13151,76166,0
44443,76308,1
62535,79441,1
14075,17849,1
9804,62791,1
33472,95965,1
14011,60239,0
42076,48816,0
56087,85189,0
55,666,1
24138,59568,0
16646,90746,0
61263,80882,0
32237,95943,0
65351,72509,0
5107,8301,0
39308,95432,0
352,75678,0
6014,68462,0
7804,33406,1
53463,58760,1
9417,36678,1
66305,67321,1
52059,67109,1
14429,81091,0
9228,52455,1
10527,51236,0
83158,96748,1
38304,77462,1
34219,87181,0
9185,50560,1
3672,95572,1
29899,58223,1
40209,62308,1
30165,69577,0
571,59842,0
88009,96371,1
4471,95686,0
34838,37710,0
45236,51969,1
7453,21270,1
22638,80285,1
10670,79778,1
20581,21279,0
15037,41099,0
32128,60428,0
35047,95880,1
48357,83358,0
39807,54940,1
44469,97036,0
41355,45399,0
18287,20414,0
44371,51017,1
84811,91373,1
44415,55489,1
61603,74171,1
54741,62615,1
4603,97209,0
74721,74831,1
38538,69060,1
45287,56380,1
45688,47386,1
38861,84076,0
8261,46132,1
2462,30648,1
20234,36196,1
10191,80520,1
42320,74247,0
14441,44602,0
57617,62413,1
74037,87647,1
18943,19661,1
67729,71313,0
81662,84275,0
10278,30681,1
28408,52719,1
24405,56693,0
33784,87455,0
578,31646,0
31419,68396,0
29483,96356,1
41821,67211,0
31769,98059,0
16203,91145,0
14075,56294,1
23121,51278,0
26799,94588,0
52839,79258,0
7015,26543,1
53332,76021,0
85815,99608,0
3616,63800,0
11519,28363,0
20928,99087,0
12942,21774,0
23132,91806,0
2575,45938,0
4124,74190,1
26418,82681,1
40589,99205,0
10108,90921,0
30005,72226,0
27843,75654,0
92062,96437,1
42356,98471,1
9185,69370,1
9242,63201,1
16614,93685,0
22386,75286,0
29812,70114,1
25853,97961,0
66342,99022,1
9791,68751,1
36391,82726,1
49845,50547,1
26570,72564,0
36764,83783,0
18891,50028,1
79685,92938,1
47060,81314,1
25772,52272,0
60343,76176,0
6473,9783,1
56762,58682,1
64279,90146,0
42720,42858,1
80877,99743,1
77127,96033,1
24051,68530,0
13200,63315,0
21889,47937,0
48277,56152,1
43305,78040,1
37922,59624,1
364,44812,1
47955,52248,0
217,37390,1
14334,40493,1
2018,14686,1
83608,85671,0
36883,83784,1
46246,59731,0
68492,96888,1
48173,54022,0
2279,77604,0
28920,34764,0
29731,65189,1
3616,23010,1
38369,54605,1
57684,81056,1
33945,48905,1
16804,38687,0
44371,75750,0
7506,32732,1
41450,66615,0
30294,59425,1
83508,85370,1
11404,97794,0
16334,96094,1
70669,79889,1
41704,72194,1
16485,94494,1
28338,45591,0
43019,63291,0
23093,72079,0
11501,57397,1
4964,92578,1
1589,6788,1
25328,58851,0
61143,92042,1
14011,90529,0
68906,80877,1
61800,90360,0
76568,88054,0
40623,96311,0
17075,19737,0
27996,72698,1
44936,78262,0
57922,71877,1
33332,41669,1
18088,46808,0
49413,50174,1
54840,77535,0
28038,46495,0
59864,76388,1
1071,23919,0
19196,57237,1
244,15689,0
3634,74517,1
288,83127,1
50776,89139,0
11681,94245,0
9474,32224,1
66919,76866,1
13682,70811,0
52307,82178,0
1670,67725,1
27789,35319,0
2913,81894,1
58851,78844,1
1106,57717,0
29741,68940,1
60229,78823,1
58624,96416,0
44981,68511,1
67394,97299,0
51658,84131,0
12747,34306,1
52778,68667,0
18233,29755,1
19814,21791,1
63062,79559,1
19233,71440,0
21869,39911,0
12728,28475,1
10014,29726,0
789,50224,1
69421,71508,0
79358,82949,1
37318,60200,0
61595,78948,0
11901,74116,0
956,80394,0
9308,56932,0
63788,65172,1
31144,98022,0
58873,82951,1
20532,25707,1
35824,64551,0
12318,34811,1
34916,91371,1
32990,57628,0
2719,18681,1
4701,18296,1
32232,57449,0
6710,65941,1
85162,88384,1
62709,79352,0
36594,68177,0
38779,45001,0
33477,50442,1
18142,66475,0
45198,97161,1
46578,88599,1
19632,86169,1
67075,76638,0
46012,89513,0
53496,84497,1
68741,90784,1
51494,92412,1
73108,88234,0
48766,57515,1
43051,62234,1
73077,98037,1
31562,97478,0
20439,96977,1
8099,48462,1
1459,9299,1
26585,42371,1
88384,95246,1
56694,72695,1
55352,73705,0
48801,95081,1
7445,75761,1
31117,52991,0
2704,70812,0
23645,77236,0
45845,51912,0
27903,66500,1
31118,48661,1
75713,79947,0
22053,49803,1
16163,85103,1
51295,77351,0
41576,48242,0
42641,89395,0
1614,59183,0
11653,99009,1
18201,73110,1
6661,19715,0
42320,67882,0
737,5876,1
46629,50720,0
17883,36076,0
70448,89702,1
74588,85060,1
4861,49112,0
74,12364,0
58154,80736,0
62722,94331,1
2764,99211,1
16706,91193,1
7705,64548,0
91822,99123,1
26775,93991,0
36153,39538,1
39947,96897,1
91825,95495,1
4861,21104,0
10188,12925,1
28972,77023,0
48826,98627,0
66481,89660,0
31510,73643,1
30202,42471,1
2973,52559,1
23313,76983,1
33031,60005,0
2680,90884,0
6209,47000,0
46940,48679,0
28515,76825,0
11859,31918,0
4573,21305,0
14980,68723,0
82693,97625,1
61192,80224,1
84037,84636,0
44736,57245,0
64866,74450,0
49708,87540,1
25434,86350,1
34734,39242,1
23890,38230,0
25921,85718,0
46615,95166,1
77149,87227,1
21171,48244,1
79880,90007,1
72722,81649,0
24959,84183,0
42315,77324,0
14949,70257,0
1499,46338,1
28574,71326,0
19578,30228,1
6339,22658,0
28656,50116,1
5692,34779,0
40448,49267,0
65269,76623,1
33987,72531,1
16071,76985,0
33579,56220,1
20281,30987,1
10907,86326,1
22366,25073,1
72209,75358,1
34734,46222,1
31144,36121,0
631,49442,0
6373,79779,1
27618,47325,1
22037,84675,1
35602,36401,1
51278,62188,1
8927,43219,1
15482,15840,0
37384,78463,1
17220,51366,0
8557,50731,1
29732,80997,1
83657,89652,1
32065,88810,0
7852,73838,1
29257,95536,1
41971,82222,1
54441,71921,1
40050,95783,1
8009,88976,0
22997,26692,0
6395,32890,1
38137,42336,1
4073,72263,0
44703,85265,0
67123,96052,1
85279,90666,1
48690,71625,1
77944,86216,0
28661,36311,1
34904,57958,1
21865,44104,0
53786,53886,0
81152,91077,0
15250,59397,0
3980,45300,1
46223,52052,0
9392,46898,0
23521,87047,0
25282,36304,1
16837,57496,0
82147,91960,1
5307,10665,0
1881,64102,1
55198,79710,1
56773,66181,1
6203,73210,0
16913,85182,0
3561,8382,0
77258,88685,1
4413,80928,0
24535,82479,1
45758,89672,1
64089,66052,0
39083,90133,0
13474,23173,0
34356,95294,1
51724,63077,1
1523,69892,0
8261,91856,0
20393,98274,1
37454,55904,0
35207,85805,0
17784,52661,0
52735,82099,1
22892,59089,0
4243,13171,1
38100,45274,1
46207,76358,1
22231,77309,1
53335,56001,0
10922,36473,1
54999,78511,0
25471,96906,1
19013,75068,0
28354,97006,0
39952,67701,0
49759,63643,0
28384,55712,0
61719,79060,0
47820,82887,0
12639,78710,0
8466,74361,1
54884,84024,1
35953,76491,0
80578,98437,1
50123,68841,0
27013,87772,1
73077,98280,0
29160,92814,1
11412,68781,1
43442,81475,1
49844,87949,1
24310,90869,0
2057,47654,0
72537,99291,1
81653,91404,0
13610,26261,1
48656,95163,1
29703,86402,0
40600,74219,0
13756,31348,0
22735,84089,1
6654,93820,0
52104,53148,0
27442,91876,1
37264,79098,0
12826,37309,1
59246,65768,1
10711,45664,1
5060,76921,1
44037,80610,1
159,63557,0
7021,63337,1
83880,91572,0
420,73441,0
18452,32156,0
59635,83776,1
5542,52875,1
5935,59677,1
34219,97774,0
73457,90692,1
28809,43379,0
32352,45234,0
77410,92294,0
49708,57308,0
41265,86294,0
92188,96106,1
63782,88031,0
34644,97033,0
55511,56788,1
4743,34598,0
52044,94833,0
29900,73727,0
5729,13666,1
37152,59822,0
65799,76187,1
30433,56747,1
15576,34290,1
16479,69690,1
18057,57485,0
53985,60322,1
23337,32080,0
3803,46039,0
44333,93619,1
15965,71383,0
57286,72511,0
15901,25952,0
14862,20547,1
155,17540,0
81432,82423,0
75381,87836,1
29865,64479,0
14020,17323,0
40808,72180,1
78960,89503,0
43841,68306,1
1268,81124,0
37952,77315,1
61263,93722,0
27687,36518,0
44024,68002,0
7887,71770,1
83657,98198,1
23890,96256,0
9631,26751,0
26021,62077,0
34820,80804,0
45799,58522,0
36763,79017,0
26242,35802,0
45909,76034,0
28663,57760,1
1335,4760,0
14927,34269,0
37461,51158,1
17949,87666,0
28553,39040,1
44840,89446,1
83953,95006,0
4252,18427,1
14315,66730,0
44330,77500,1
47947,94629,0
51940,86619,1
31340,71306,1
25710,38724,0
37721,72465,0
13774,36756,1
3492,7105,0
40182,55825,1
10108,66183,1
24993,68089,0
88490,90224,0
75023,88610,1
31514,61423,0
53857,59729,1
23577,30939,1
10465,10822,0
4425,61189,0
2062,59994,0
62585,97660,0
43442,70809,1
13185,70197,0
30862,57275,0
29112,65513,0
23879,44302,0
37719,92171,0
44988,84438,0
33790,69096,0
31144,52647,0
42212,95797,1
41362,71423,0
2491,84065,1
92626,94323,1
52756,62477,1
13180,32370,1
27854,42355,0
42798,54286,1
8382,64770,1
71079,71140,1
5158,84258,1
87482,92800,0
26242,64233,0
55675,83441,0
33285,35942,1
578,20935,0
42787,92481,1
7066,61865,0
54542,82162,1
19814,76311,0
55391,94786,1
8798,74892,0
18803,76747,0
39308,84110,1
26239,36722,1
15129,85371,0
8893,75801,1
16024,28532,0
96577,98034,0
12024,66658,0
19319,95950,1
7148,54644,1
19365,68886,0
2188,11550,1
21928,76380,1
32928,81623,1
61422,76169,1
17117,64392,0
3849,26406,1
60038,75156,0
26593,71163,1
34640,73201,0
26236,31485,1
37681,84369,0
60789,72914,1
41979,42903,0
42492,88992,1
81663,92783,1
16837,70013,0
57310,81246,0
7148,83136,1
30374,37404,0
38144,84838,1
26936,54647,1
29185,49835,0
23904,70628,0
70379,93288,0
56869,90534,0
46704,79483,0
2762,32746,0
62630,87715,0
51508,75265,1
4243,45974,0
56513,78666,1
5726,53903,1
8742,64307,1
55363,85662,0
5832,17553,1
20837,35520,0
28911,78419,1
26904,32616,1
43709,64636,0
17806,86365,1
7569,60406,0
5264,40506,1
19583,51615,1
19723,36580,0
38603,75676,1
17240,82077,0
38730,41988,0
15802,71790,1
28809,40793,0
83233,98612,0
30759,31183,0
28910,61477,0
5092,24534,1
4267,81024,0
57370,96184,1
17392,69311,0
34934,88564,1
14772,69969,0
30178,59102,0
55009,68243,1
68587,87850,1
54182,83106,0
30427,70647,0
81017,85333,0
73765,81929,1
7151,15317,1
19418,55419,1
28790,98586,0
21863,70682,1
4471,23589,1
15627,35239,1
64291,84583,1
43822,89411,0
43807,71251,0
18956,56666,1
38538,63293,1
76070,83522,0
1888,39036,1
69770,72968,0
13199,70592,1
7226,17394,0
4531,17300,1
4513,82527,1
12885,31558,1
30357,97725,1
14704,76024,1
66252,85311,0
71558,71966,1
40589,52243,1
15277,91081,0
5725,52471,0
38481,80374,0
58851,89563,1
72564,96287,1
23421,81948,1
44929,82407,1
47805,54490,1
4531,96249,1
81974,82795,1
12374,95712,0
64996,72969,1
38110,55212,1
56074,67779,0
35713,45220,1
10910,39263,1
6880,57659,1
33984,76817,1
2005,93428,1
41332,49729,1
64018,91934,1
5299,23787,1
2428,94991,0
20049,55163,0
20164,39268,0
75438,89671,0
47796,76527,0
65437,82709,0
31212,60194,1
31627,78414,0
35824,92177,1
43154,96837,0
48190,55900,1
2641,55871,0
34117,89008,1
33324,55841,0
461,82652,0
2414,37501,1
54657,73063,0
1453,61438,0
4750,35198,1
21928,97504,0
18991,41487,1
57031,62297,1
20581,83822,1
39504,74543,1
8382,90079,1
39630,59429,0
53332,68072,0
8398,59412,1
16825,67609,0
27927,62928,0
54352,89385,1
48141,98878,1
6162,25571,1
24851,65046,1
40249,92522,0
17349,82149,1
77051,92792,0
6706,46942,0
15694,62927,1
28683,31478,0
21575,77481,0
54257,79257,0
32469,81090,0
24461,32892,0
5900,14949,1
5284,52069,0
18984,59522,0
60915,73592,1
34804,79619,0
34826,86456,0
25921,29444,1
28396,28461,0
20256,39711,0
22767,82913,0
14087,41838,1
49967,62665,0
6006,27148,0
21297,41154,1
67806,76073,1
44338,90382,1
46935,99116,0
5171,82257,1
26593,66372,0
36241,56073,1
23421,80370,0
84703,85793,0
13954,85045,1
83040,83958,1
11642,21919,1
571,76740,1
76902,83732,0
47446,76145,1
22997,49481,0
59545,92450,0
8261,16778,0
1750,75455,1
54831,99173,0
9340,98527,1
16271,68127,0
27268,62048,1
5255,6027,0
53985,82923,1
2282,59420,1
15937,50726,1
60756,86052,0
34867,97932,0
1577,37294,0
47378,63589,0
6158,45122,0
46223,55982,0
10377,35781,0
17235,27076,0
27283,48934,0
18906,48310,1
86288,87367,0
3043,27320,1
35714,42792,1
15544,56809,1
783,58131,0
69489,73942,1
25279,77837,0
7291,42754,0
27356,45801,1
92344,95118,0
28139,47970,0
74552,90491,0
1253,55649,0
956,77263,0
5134,25299,0
22292,59838,1
34146,96243,0
45373,66209,1
28148,77840,1
45578,60894,1
36638,73501,0
15295,61082,1
4571,21225,1
43680,45111,0
72383,83252,0
32752,99227,0
19222,90425,1
12760,46599,1
52031,61365,0
4542,78348,0
37642,47857,0
64543,74341,0
31183,99916,0
41380,92479,0
68941,87702,0
9474,98654,0
2883,27429,1
67944,74505,0
53804,95699,0
682,76917,0
2428,79248,0
42937,94609,1
19926,57720,1
94967,97453,1
37597,73429,0
13154,40251,1
19593,21263,0
85280,96562,0
24804,44681,1
18884,95726,0
35367,95324,0
19991,54611,0
38783,90348,1
5336,27333,0
6676,18823,1
41200,57503,1
51305,92182,0
1897,81422,0
48347,51781,0
26881,99508,0
51863,74143,0
29831,44728,1
49826,86298,0
28254,34914,1
20186,98831,1
16736,64623,1
18267,61846,1
65210,70061,0
31169,56051,0
13727,16353,0
20057,37487,0
11284,16916,1
38677,71277,0
10727,39405,1
62100,95958,0
61772,70140,1
26991,45046,0
3820,28188,1
22173,33249,1
26885,88568,1
30178,75077,0
63564,98759,0
12885,71651,0
11412,62053,0
21073,82061,0
9538,83055,0
62630,77279,0
26341,32651,1
22966,75375,0
43271,44130,1
50294,99825,0
27864,76108,1
52066,91542,1
95867,98522,0
46060,70734,1
54035,58715,0
28714,91742,1
33176,93504,0
7654,20683,1
56204,99895,0
1827,88118,0
23436,27714,1
31706,38336,1
18444,53212,1
23599,49749,0
11345,19757,1
93191,93930,1
64543,93086,1
5822,57642,0
8983,67412,1
60730,81169,1
23879,66047,1
27839,69386,0
39939,57315,0
17622,60149,0
36506,81273,0
18433,77688,1
39947,80893,0
35564,78920,1
55009,83123,0
46347,66766,0
9474,56795,0
11220,87070,1
17538,69654,1
31872,81313,0
76804,86375,1
10279,51287,1
29788,68092,1
3370,88483,0
5073,28709,1
17397,67533,0
24763,62761,1
11728,57231,1
7478,46075,1
7838,54533,1
76577,86166,0
13791,22982,0
364,80647,0
35276,55706,1
32880,95156,1
10711,29262,0
9002,11657,0
24714,74162,1
16299,87550,1
5615,26145,1
55952,84127,1
77165,88277,1
16487,64691,0
6922,19542,0
18684,99528,0
1497,44590,1
2305,73218,0
7050,8953,1
26272,52806,1
8621,93814,0
58104,79306,0
63748,65143,1
16370,96851,1
19755,67337,0
3616,42303,0
21680,53691,0
20576,77737,0
49274,51259,1
41200,53202,0
23879,64997,1
21171,94287,1
81296,89431,0
27268,32854,1
13471,74602,1
4824,72005,0
20,91470,0
172,90729,1
73043,73978,1
46468,93753,1
35292,50753,0
82942,93695,1
62052,79760,0
52311,65798,0
54417,78817,0
37067,47873,0
52125,94524,1
5722,6674,1
46809,87755,0
84758,86192,1
62591,91731,1
3931,8407,1
32320,35972,1
21290,30965,0
20531,59369,0
54530,72553,1
5255,82938,0
30084,72069,1
39543,50917,1
38579,61619,0
30253,44458,1
22857,29152,1
7478,60414,1
35811,76320,0
35652,38522,1
48772,73897,0
47446,58678,1
84626,98423,1
1589,53181,1
33695,67020,1
14885,86352,0
48443,88188,1
60670,78687,1
35923,71017,1
22502,94575,0
15261,99030,1
6950,77937,1
5814,21374,1
17949,66881,1
47060,76003,0
54257,98772,1
54416,76682,1
34528,54256,0
17973,56434,1
69153,92377,1
78974,87255,0
39354,76620,1
6672,17139,0
72895,88798,0
37151,45659,1
15562,82640,0
28269,73248,0
4573,29145,0
81504,95224,0
4421,62313,0
19814,37969,1
49137,67538,0
39776,78172,0
5947,48095,0
58257,86556,1
31761,65398,1
70203,83072,0
59006,63678,1
38011,84278,0
71549,98645,1
25612,63338,0
43139,96662,0
11670,17359,1
44014,52144,0
7357,85253,0
82981,88354,0
53255,60521,0
4801,71801,0
31031,80482,1
41581,45140,0
31487,61983,0
5048,58084,1
9907,84219,0
15516,57106,1
69294,94887,1
80651,93371,1
71634,98875,1
7033,18833,0
60757,85094,0
28621,59761,1
3227,37945,0
34000,35166,0
28663,59999,0
18707,47434,1
11643,50012,1
37461,77622,0
26682,50652,1
35492,56578,1
28354,41061,1
48544,52935,0
20745,95854,0
37681,74305,1
1429,5578,0
51137,56687,0
83807,96461,0
4471,58133,0
94081,95944,0
11410,96331,0
3505,65807,1
15052,52691,0
17734,77207,0
9385,97373,1
64728,86286,0
46615,80411,0
78607,94552,0
16511,86334,0
3521,44677,1
45179,47227,1
34394,89634,0
23284,79848,1
14649,86554,0
40002,93981,1
23426,40371,0
40180,96812,1
3634,22312,1
8930,49181,1
26741,69807,1
1378,56028,1
1815,9928,1
30907,46429,1
11711,21801,1
22208,55312,1
16683,61065,0
28553,47999,0
11018,12181,1
8607,88011,1
36671,99464,0
21526,47746,0
45301,74040,0
87775,96217,0
18512,66561,1
32042,92414,0
25656,45914,1
40784,76056,0
25865,97983,0
13404,61718,0
28222,45079,0
14980,98559,1
38807,73552,1
57370,94992,1
19111,72416,1
13345,26505,0
17089,81893,0
24728,56635,1
9791,76563,1
6469,93000,1
65013,89656,0
22292,38197,0
21164,42110,1
12622,27583,1
54434,89004,0
22624,40619,1
172,80784,0
26244,65194,1
85357,92338,0
9349,70643,0
38603,69667,1
23904,45824,1
2630,40568,0
17112,20522,1
3233,24259,0
9349,63806,1
7761,77303,0
2877,7143,1
55097,71347,1
17156,93174,0
77152,90183,1
13544,42180,0
5844,71190,1
11519,69928,1
1626,93576,0
17392,25145,0
969,56350,1
14292,99007,0
18980,80835,1
55003,67617,1
20790,65045,1
45850,78130,1
22144,56027,1
4125,10470,1
19365,35826,1
63405,81907,1
11036,29501,0
9307,20786,0
51305,66718,1
51197,77317,0
18817,63441,0
30357,92229,1
25045,36437,0
38907,99440,0
53727,79756,1
4036,92843,1
37437,55428,1
4589,91730,0
16203,33664,1
6066,90541,1
84201,97340,0
2556,33826,1
57384,67679,1
29369,77132,0
82334,88362,0
15129,20329,1
74143,80053,1
6546,66774,0
55998,59468,0
1568,65601,0
24434,33590,0
57083,61007,1
59059,67854,1
36693,68901,0
13367,80237,0
44270,57288,1
3086,3695,0
18080,57530,0
7307,43391,0
16235,18088,1
1429,72578,0
46939,56860,0
10553,16144,1
15160,69190,1
33089,94389,1
54473,76499,0
26022,92508,1
11711,43413,1
41063,42121,0
2877,8300,0
41029,78059,1
45732,60265,1
40806,92003,0
62290,88356,1
55643,82557,0
19560,77691,0
28515,59330,0
35929,76335,1
59452,76013,0
43645,50572,0
76600,78160,0
9779,65747,1
7357,29729,1
53657,80052,1
28552,60850,1
7818,37444,1
59098,70776,1
10955,86248,1
44226,45422,0
17770,20878,0
19771,38898,1
15751,44862,1
58308,68332,0
9329,26525,0
68160,98619,1
14949,45956,1
15184,22891,1
47214,63508,0
33571,83110,1
41219,65635,1
93390,97092,1
34468,91738,1
25895,41623,1
15485,79911,1
25465,32017,0
55921,75898,1
38284,94456,1
34790,44584,0
15975,40155,1
16995,62175,1
15501,29489,0
14865,17156,1
69870,99168,0
20270,38928,1
91936,96961,1
6808,10013,0
28211,62544,0
43948,66111,1
29064,77827,1
8948,42655,1
49969,80344,0
6695,82460,0
5284,8487,1
9130,95288,1
3095,72729,1
74422,84430,0
67494,90106,0
46223,66986,1
26846,96687,0
79406,83354,0
30137,92784,1
21660,45504,1
31212,84671,1
73884,89343,1
53323,73456,1
6888,82811,1
60892,88857,0
28439,81760,1
31155,55784,0
96136,99976,1
52601,95752,1
50325,95968,0
8398,51861,1
22149,43375,1
7357,39751,0
27641,67791,0
96375,99960,0
34094,58404,0
2075,39060,0
10928,80317,1
28644,59104,0
31818,71945,0
2608,23471,1
27974,85396,0
15764,34027,1
17542,98777,1
5742,35719,1
19409,49333,1
5171,42339,1
63143,77686,0
75055,93365,1
20043,32318,0
87069,97211,0
32813,63887,1
28683,38156,0
38347,56065,1
52817,64616,0
82190,98794,1
36897,38612,0
33245,86336,0
30084,87350,0
76091,84313,1
76116,87564,1
12610,41008,0
78255,86128,0
27183,74850,0
67399,80173,0
32237,87911,1
22114,60111,0
37335,80021,1
742,91215,0
40874,45901,1
4531,20830,0
20669,26848,0
36326,76224,0
19968,86355,0
10310,21032,1
5926,78426,1
9016,21345,1
332,45750,1
15576,62206,0
2353,81667,0
81485,97254,1
42554,47614,0
55156,74094,0
28630,52105,0
27332,71305,0
13024,40264,1
15562,84482,0
6882,36199,1
17542,85974,1
28382,29181,0
60153,63822,0
6890,66115,1
36719,38499,0
17983,40781,1
60924,63514,0
77629,91411,0
35686,96777,0
42317,52323,0
19473,23325,0
59202,93613,0
77051,77167,0
12760,31704,1
11284,28488,0
69843,94539,1
14134,66745,0
8009,14170,0
30843,42682,0
33078,60978,1
18758,39749,1
40695,54483,1
14066,52366,0
32169,41948,0
14987,26448,1
23066,47441,1
28379,41721,0
22469,94535,1
25116,46922,1
11624,79802,0
53901,99777,0
57768,80796,0
10670,93320,0
70019,92407,0
92024,97994,0
18493,49735,1
459,60675,0
35038,50358,1
2103,2926,1
3980,23657,0
12498,14348,1
7594,21872,0
39301,49973,1
39905,81726,0
37656,70124,0
59555,64183,0
46765,89365,1
13324,26345,1
17188,64829,0
62466,94252,1
84907,90960,1
71515,86773,0
34987,73165,1
72518,84466,0
23152,28383,1
51153,88716,1
29352,50212,1
43076,82249,0
12315,92721,1
6136,24781,0
64223,77614,0
54785,88874,0
69477,85708,0
26596,39172,1
6302,17527,0
15249,95992,0
61336,67580,0
30166,81592,1
33210,55670,0
31092,48363,1
56694,99423,0
16777,77231,0
72857,98312,0
25328,81343,0
13791,97702,0
37094,82116,1
30792,55334,1
9711,44238,1
15428,28093,1
33651,39110,0
31437,41042,0
4301,87007,0
15611,75719,1
62463,82278,0
83036,92518,1
2575,26337,0
12564,74483,0
50059,81371,1
12739,27139,1
34644,39592,1
8621,69487,0
50757,75119,0
52970,74934,0
52794,64384,1
82680,97454,0
29893,70437,1
48844,52329,0
48589,61550,1
41979,45044,1
89181,96590,1
68917,80807,0
52097,69022,0
75055,75572,1
5499,21604,0
29367,33871,1
3921,53720,0
56317,60714,1
97233,99934,0
28289,62361,0
13301,53327,0
2087,5341,0
21889,85236,1
1497,93197,1
50019,54389,1
44936,53513,1
13323,57972,1
26021,52724,0
65043,76558,0
31309,58841,1
89385,90916,0
34170,90483,1
42984,97051,0
87816,93511,0
7634,78407,1
44710,92857,0
6395,73290,1
32169,95107,0
16370,90809,0
31253,49829,0
18817,43036,0
92094,92590,1
8167,34499,1
40867,72394,1
86367,91405,1
37501,41970,1
39104,98084,0
55358,58995,0
54182,86198,1
58919,75136,1
63499,73178,0
47578,56039,0
4252,30579,0
1429,44306,0
24417,58903,0
16688,76767,0
5217,60488,1
17188,92126,1
38307,79102,1
34687,91727,0
969,43471,0
4257,44588,0
25007,82066,0
57365,57715,0
31919,89392,1
40,65220,0
67152,70654,0
2009,43644,1
38161,39697,1
11152,57874,0
12713,48497,0
29432,64970,1
29654,95722,0
24649,93897,1
20756,65253,0
13874,70549,1
3270,6385,0
10001,69717,0
37918,79691,1
50395,60809,0
24993,83226,0
37384,67782,0
89516,96996,1
10279,51160,1
796,99422,1
40261,79283,0
38783,84939,0
61199,87913,1
32166,51131,1
22274,59546,0
7914,31601,0
19063,39528,1
25127,43125,0
64524,65561,0
21733,27253,1
352,14478,1
28683,54187,1
24745,60758,1
1747,96567,1
8466,56560,1
93495,99114,1
14762,37370,1
21894,67460,0
48544,62762,0
32696,32824,1
10285,45009,1
16768,48709,0
1045,59204,1
66361,67545,0
41476,87009,1
78020,84587,1
49952,73245,1
33543,82853,1
58739,95083,0
4283,4809,0
27282,58611,0
135,1707,1
79465,93497,1
6277,88841,1
24973,80512,1
46443,88368,1
71218,76698,1
37016,49786,0
38662,56344,0
10423,33190,1
89838,94978,0
37192,43806,1
66915,96934,0
16934,78071,0
21685,38160,0
34047,37317,0
79670,93081,1
2569,14584,0
21289,98110,0
26054,74121,0
72915,80076,1
2995,80462,1
77402,95120,0
20790,95649,1
10880,53665,0
48231,51246,1
12595,45500,1
66272,86832,1
41629,66358,1
1577,49891,0
32836,44497,0
65563,76525,0
35367,68228,0
30036,92607,1
54416,57696,1
7884,54230,1
39048,54236,1
16254,68601,0
70599,84095,1
15688,32738,1
3059,87270,1
37068,90540,0
24417,74191,0
58101,89225,1
27888,74201,0
72529,94190,1
7478,24437,0
55445,63603,1
5706,31465,1
15886,47269,1
19128,63300,1
57247,67714,0
32205,49353,1
4857,50416,1
31253,84809,0
26908,31595,1
64066,87407,0
69136,92400,1
48054,71101,1
79175,84373,0
14330,76466,0
3070,75667,0
84605,95882,1
39758,86913,0
58929,67899,1
28451,51468,1
1271,20794,1
67182,91486,1
90337,94790,0
22740,51645,0
17112,50497,1
2005,53945,0
2075,99923,1
32645,93004,1
25378,97793,0
49090,89289,1
19285,70690,0
33089,49546,1
13558,16449,1
31497,33837,1
7004,60780,1
64605,72233,0
86354,99145,1
47494,58217,1
2780,83991,0
54467,59178,1
42688,44222,0
31874,56090,0
50535,73426,1
50024,83795,0
15921,66334,0
13058,65197,1
35276,70883,0
17011,70062,1
44363,78562,0
58909,84304,1
20623,79712,0
8609,58385,1
20684,36515,1
27325,41769,0
35714,48457,0
13364,90437,1
63117,80093,0
15577,50949,1
5706,91519,1
78523,96963,0
63286,99898,0
21788,78621,1
2613,82794,1
27595,43513,1
228,67249,1
36515,53686,1
4824,42429,0
30522,84250,0
78524,84798,1
13159,37880,0
41476,96824,0
23406,49362,1
32976,41059,1
332,52700,0
34614,80878,1
89883,95008,0
9636,36066,1
16386,47056,1
16370,84803,0
19023,73494,0
11404,87351,1
38603,53380,1
2977,74773,0
43503,89939,0
16083,79757,0
11923,54130,0
11454,79567,1
52169,77902,0
5564,96583,1
34135,92443,1
76172,82712,0
94572,96712,1
48822,92965,1
12564,81358,1
60730,66991,1
90472,95261,1
10169,23434,0
47128,63354,0
90379,96796,0
70282,93792,0
4743,88512,0
23424,61895,0
22029,46541,1
46331,51055,1
70742,93761,0
38491,52181,0
55,22033,0
51724,89327,1
34318,93760,0
22037,85083,0
9490,53839,0
9308,86356,0
8452,30419,1
5572,79685,0
24701,25974,1
10033,99107,0
34714,94759,1
16546,51312,0
72932,80766,0
58097,82241,1
38319,51390,1
73372,73593,0
62520,77653,1
3282,33653,0
12134,46753,0
63449,69723,0
17276,59681,1
43027,76011,0
1315,41607,1
46264,68168,1
77586,80709,1
57126,77159,0
90453,93793,1
30391,68491,1
12891,24787,0
55795,62962,1
58796,60787,0
6329,18682,1
24403,99266,1
15546,51120,1
5935,57947,1
32333,44668,0
